Date,BTC-USD,ETH-USD,XRP-USD,LTC-USD,BCH-USD,EOS-USD,LINK-USD,XMR-USD,TRX-USD,ADA-USD,BSV-USD,ETC-USD,DASH-USD,ZEC-USD,NEO-USD,BNB-USD,QTUM-USD,XLM-USD,XTZ-USD,FIL-USD,OMG-USD,BAT-USD,VET-USD,ONT-USD,HT-USD,WAVES-USD,DOGE-USD,SNX-USD,CRO-USD,ABBC-USD,REN-USD,BNT-USD,ZRX-USD,XEM-USD,MKR-USD,ZIL-USD,THETA-USD,IOST-USD,LRC-USD,MANA-USD,STORJ-USD,CVC-USD,ANT-USD,ICX-USD,ELF-USD,BTM-USD,NEXO-USD,REP-USD,AE-USD,GXC-USD,BTTOLD-USD,BTT-USD,DGB-USD,XNO-USD,ENJ-USD,SNT-USD,ZEN-USD,ATOM-USD,RVN-USD,NPXS-USD,HOT2682-USD,ANKR-USD,OKB-USD,SC-USD,DENT-USD,ONE3945-USD,RSR-USD,CHZ-USD,ALGO-USD,LUNC-USD,RUNE-USD,FTT-USD,TFUEL-USD,SXP-USD,CHR-USD,HBAR-USD,CELR-USD,KAVA-USD,WIN-USD,COTI-USD,KSM-USD,WAXP-USD,BORA-USD,STX4847-USD,KLAY-USD,SOL-USD,OGN-USD,JST-USD,CELO-USD,COMP5692-USD,AVAX-USD,YFI-USD,QNT-USD,YFII-USD,DOT-USD,SHIB-USD,SAND-USD,NEAR-USD,AXS-USD,CRV-USD,SUSHI-USD,SRM-USD,GALA-USD,UNI7083-USD,CAKE-USD,AAVE-USD,EGLD-USD,XT-USD,REEF-USD,WEMIX-USD,TWT-USD,FLOW-USD,LDO-USD,MASK8536-USD,FET-USD,JASMY-USD,PBR-USD,OCEAN-USD,GRT6719-USD,CFX-USD,AGIX-USD,RENDER-USD,MINA-USD,ACH-USD,INJ-USD,LINA7102-USD,ARPA-USD,DYDX-USD,STMX-USD,TON11419-USD,WLD-USD,TRB-USD,YGG-USD,BLZ-USD,LOOM-USD,LPT-USD,HIFI23037-USD,ARK-USD,STRAX-USD,MAGIC14783-USD,IMX10603-USD,ETHDYDX-USD,ICP-USD,ENS-USD,OP-USD,GMT18069-USD,FLOKI-USD,MXC-USD,AR-USD,PENDLE-USD,APEX19843-USD,POLYX-USD,PEOPLE-USD,SUI20947-USD,KAS-USD,NAKA-USD,APT21794-USD,APE18876-USD,SUN-USD,FTN-USD,ZETA-USD,BONK-USD,BGB-USD,OM-USD,RAY-USD,ARB11841-USD,TAO22974-USD,XCN18679-USD,PEPE24478-USD,TIA-USD,KOGE-USD,MNT27075-USD,SEI-USD,SPX28081-USD,POL28321-USD,WBT-USD,LINEA-USD,WIF-USD,ONDO-USD,WBS-USD,VIRTUAL-USD,STRK22691-USD,MPRA-USD,ENA-USD,WMTX-USD
2020-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-29,0.0125255833075157,0.0128631045324772,0.0054222481342906,0.0096766698817007,0.0124082169434129,0.0118516104912076,-0.0213756147031864,0.0534919882789153,-0.0003421582386343,0.0050929587066394,0.0208284553243209,-0.0016290013246221,0.0157676105518681,0.0809355312982613,-0.0174925907899942,0.0667853455112289,0.0021224360730644,0.0081256576233279,-0.0070610115644982,0.1927937149206436,0.0788258725762678,0.005825708834989,0.0267502390890098,-0.0028003768612865,0.0051416979855094,0.0163747968630953,0.0123666627980929,0.0070784792976033,0.0066192749788368,0.075134249537577,0.0668634104111629,-0.0015734029064544,-0.0216812277098955,0.0101852592574579,0.0198048104860723,0.1426033092831061,0.0876833546997148,0.0048776460207208,0.0034747267601982,0.0944561525815455,0.1553483219426878,0.0145080680675508,0.0822593770940835,0.0561823898151985,0.011255970028592,-0.0078964147988616,0.0205513259495968,-0.0200550621926131,-0.0032372503694134,0.0084256525198,0.0361287118428548,0.0361287118428548,-0.0048529658662882,-0.0043517577224312,-0.0510350323481249,0.0045741636885977,-0.003367207663396,0.0779074555560262,0.0012064268701782,-0.0139862462446679,0.0102987107125767,0.1873441837910984,0.0100333424624651,0.0629781018898471,0.0138570731601997,0.0149374072844157,-0.0187697426807059,0.0110327284933384,0.023742950949973,0.0322013612040848,-0.0405581378645986,0.0186072863649966,0.1033870763939424,0.0133630613609734,-0.0213501035817263,-0.0223052854505582,0.0190061856756171,0.0300535486130887,0.0,-0.0068544306540793,0.0511396885915045,0.0341117983848208,0.0074451241778651,0.0181073360133459,-0.0279978558977741,-0.0034710025485522,0.0098640465243269,-0.0158043984618493,-0.0138948982998386,0.0077611005587458,-0.0148191022895343,-0.132539282256852,0.0116676519770086,-0.0255005359023516,0.0230595581865372,,0.0361984035577247,,,-0.0532802823541624,-0.0110181772298038,-0.0056349585850082,,0.0533283960618543,,,0.023028975474708,,,,-0.0779823120081626,,,,0.1237000223410306,,,0.0468140056699575,,,0.0308574813628376,0.1272698633645514,,0.0155918624071745,,-0.1206456762739409,0.0022878804609306,,-0.0070637833033973,,,-0.0615929808349536,,0.1086436317672499,-0.0140681228817198,-0.0125948228994913,,0.0196564138752987,-0.0053745774745939,,,,,,,,,0.0063449173134708,0.0115170886009899,,,,,,,,,,,,,,,-0.0450627371476808,,,,,,,,,,,,,,,,,,,,,
2020-09-30,-0.0055619032310387,0.0005015482885214,-0.0057447678180888,0.0124751558852818,-0.0042550560316755,-0.0068805192196498,-0.0264267970181055,0.0748278748554573,-0.0092057490767152,-0.0011768089562485,-0.0006025351038258,-0.0039190510100839,0.0060861193558506,0.0768531467548533,-0.0356130075180568,0.0154094654093889,-0.0039054623733829,0.009183499108105,-0.0121787244926663,0.0295643110891181,-0.0210596500968053,0.0100731070710141,0.0236116582545539,-0.020411144395011,-0.0009787003077248,0.0461097421207827,-0.0206968642962035,-0.0438870182034432,-0.0120451357825483,-0.024956120074101,0.0077696307648931,0.1271603519081327,0.0060413902905886,-0.0559713539211067,0.0777043610119293,0.1120148382140505,-0.0456082336555444,-0.0077481185953859,-0.0227998312649684,-0.0512288380947755,0.0109075608974546,-0.0298351670053436,-0.0064753515538802,-0.0052195931176136,-0.0247624828562857,-0.0181365740086283,0.0362499564677549,0.0029915641456461,0.0284872378650839,-0.0221431019316679,0.0775581937098085,0.0775581937098085,0.074655098309204,0.0195125747371013,0.0005722766868258,0.0100228361481672,0.0196916585880099,0.0218127045916752,0.0051639386410666,0.0,-0.0082305020938211,-0.0182007251198688,0.0002278356376585,0.0205721584200298,0.0,0.1075431155027138,-0.0862586411433013,0.0404301441017317,0.0278196324342151,0.0031552182715289,-0.0862785011154074,-0.0045410377894836,-0.0609657701204145,0.0871500944656902,0.0065285914018681,-0.0013315154262172,0.0583138194606836,0.0141511738358038,0.0714589887619071,-0.0633815159107303,-0.0513836024131369,0.0255845804008922,0.0134264886046213,0.048538875137754,-0.0072546493396617,-0.0166172458229735,0.0801918114267044,-0.0645174628650564,-0.0072791022344809,0.0053360213176451,0.0424362430617909,-0.0490924849504579,-0.0082572026250074,0.0439556039474796,-0.0340523380571988,,0.0601818279456315,,,-0.0051660880322758,0.0216512084084171,0.0353043316480767,,-0.0960039499368585,-0.9405154140863524,,0.0107002628126505,,,,0.023168638345539,,,,-0.0320091619251961,,,0.0255438981463196,,,-0.1426569687081816,0.0709837421041779,,-0.0206376291569286,,-0.0460489980503086,-0.0485800239384554,,-0.0099740367261896,,,-0.0433255709479356,,-0.0192583444950767,-0.0336005380930447,-0.0233905673579456,,0.009316399242755,-0.0034213950665108,,,,,,,,,0.0159551588219711,0.0164255958136042,,,,,,,,,,,,,,,-0.0469670960046652,,,,,,,,,,,,,,,,,,,,,
2020-10-01,-0.0154216754012216,-0.0188802437441313,-0.0147284303261104,-0.0012505348010996,-0.0025758279887787,-0.0148193383198433,-0.0206461618233154,-0.0521267035206968,-0.017927091920191,-0.0321452061847913,-0.0133717685551715,-0.0136129761045175,-0.0138580599087414,-6.2435750433063126e-06,-0.0152056180511321,-0.0655668686612386,-0.0193631490266054,-0.0223257857151152,-0.0084304682030181,-0.019470967717619,0.0023018982010875,-0.036505818711624,-0.0581829781812262,-0.011924296747024,-0.0003430913596398,0.0212107308819204,-0.0053374533396105,-0.0176314514633822,-0.0167508220162868,-0.0304132341766835,0.1687707998375771,-0.0987189574992025,-0.0257556407118841,0.0343583381239461,0.009265307805852,-0.006419578332822,-0.0232016632619389,-0.0387879512462181,0.0508388962421548,-0.0832353854992914,-0.0825481240193619,-0.038354969304491,0.0324433013941943,0.0348753899529163,-0.0362043851950179,-0.0277930826543932,0.0108576780160311,-0.0120257695194243,-0.0442862467033553,-0.0163880247954961,-0.0029894746009255,-0.0029894746009255,-0.0011670151400879,-0.0218137703871139,-0.0394866781908359,-0.0294521632121349,-0.0424830539837046,-0.0452010755928922,-0.0381121648952035,-0.0141846393838823,-0.0103842675021331,-0.0351778713897346,-0.0012988465835349,-0.0706333244371861,-0.0232028707549695,-0.0469873283421682,0.035180796641212,-0.0254003778207686,-0.033591240802277,-0.0512236182663744,-0.0157070640108521,-0.0130934148873012,-0.0718367109399822,-0.1140236921857977,-0.1122172937863231,-0.0365367817611794,-0.1122599262925008,-0.0237744556935969,-0.0470675269797587,-0.0358461282400683,0.0067568135864577,-0.0779359300763892,-0.0031254568178338,-0.0392484843643124,2.2586350787644317e-05,-0.0127970777882535,-0.0456804838957271,-0.0280430812447993,-0.0071185772204229,-0.0310441385207274,-0.0404735964068786,-0.0452460617164791,-0.003904588849534,-0.0243746255698228,-0.0013688153834168,,-0.0822151083230595,,,-0.0941204162302275,-0.0243111900554818,-0.0347782040813349,,0.0596946467156633,-0.0494977401542881,,-0.007836313495546,,,,-0.0033293801753342,,,,-0.1051014111735796,,,0.0560310749973576,,,-0.1376240397124665,-0.010070990736494,,0.0096208584869537,,-0.0905075894538174,-0.0603917584472134,,-0.0192776280901481,,,-0.0845056251030977,,-0.0790476264588846,-0.0376603412016154,-0.0395771507644831,,-0.0468364264959877,-0.0192331527460345,,,,,,,,,-0.061333551494756,-0.1218638732679974,,,,,,,,,,,,,,,-0.007749985787397,,,,,,,,,,,,,,,,,,,,,
2020-10-02,-0.0041025453782749,-0.0199221158414884,-0.0174953656381761,-0.0304620741945352,-0.0330683769771516,-0.0245160090789806,-0.0450629087891467,-0.0092225854604187,0.0126559455407042,-0.0518392721049086,-0.0511169121988812,-0.0251750236029395,-0.0269713716886254,-0.0138218571154019,-0.0382822296542791,-0.0053471621167705,-0.0266303328320058,-0.028767713561978,-0.0618697211805162,-0.0494529229320698,-0.0471483779514001,-0.0277755590104612,-0.069913073973843,-0.0304819192027699,0.0092892515143646,-0.0667562939292124,-0.0126948369910903,-0.0544477854055435,-0.0169137160655167,0.0154813585266405,-0.0814411646665141,-0.0654679976112707,-0.0229620108477459,-0.0113535906860791,-0.0368037035672953,-0.0704328948077746,-0.0391943815985498,-0.0407193971387474,-0.0745499791509856,-0.0358814231770287,-0.0021384233774801,-0.0131057049032792,-0.0721499838917283,-0.1017390994227456,-0.0506614567212456,-0.0313083401909843,0.0057494395207491,-0.0195603846898689,-0.0375637821316682,-0.0578107834212116,-0.0060060697285118,-0.0060060697285118,-0.0314133897808675,-0.0332641967162626,-0.0248897110841788,-0.039069804528651,-0.0372858785085529,-0.0439943749776966,-0.0270427273414694,0.0071174183778651,-0.0041841383672083,-0.037420281736098,-0.000302375138029,-0.0160843038499743,0.0093457975947699,0.0302039607198039,-0.1144194201191197,-0.0504709180378247,-0.0527473923638015,0.0357844849358801,-0.0437458036547721,-0.0212332210331574,-0.0550616370146221,-0.0972677538121152,-0.0278134352349542,-0.016721802385881,-0.009245678417667,-0.0549667853660564,-0.0368139862720375,-0.0879545075933723,-0.0571117963175911,-0.0239850700325941,0.0050183475621076,-0.0453729005681203,-0.0386809936040301,-0.0856876421949581,-0.0894506014664433,-0.0241582122423678,-0.0488810815940352,-0.0703674658389185,-0.0554554927782313,-0.0773736370924293,-0.0455480675412742,-0.1518298861573141,-0.0521322341835177,,-0.035527156863754,,,-0.1235151580932895,-0.110873021032428,-0.0745679658566976,,-0.1179543211720861,0.1974734130642327,,-0.0887086571250861,,,,-0.1462310719265421,,,,-0.1221125649648608,,,-0.0829297463578809,,,-0.0488200895020011,0.0635909589645009,,-0.106078303348163,,-0.0074399442306022,-0.0218060146971,,-0.0376842375481792,,,-0.0235639455249456,,-0.0664640810750556,-0.0266576530342146,-0.0018468098823647,,-0.0628061330520719,-0.0333556200473373,,,,,,,,,-0.0457525806584344,0.0414137753006362,,,,,,,,,,,,,,,-0.1088031993007374,,,,,,,,,,,,,,,,,,,,,
2020-10-03,-0.0025226166977002,0.0008175189316583,-0.0050486442040152,0.0145363225400612,-0.0052771051697066,0.0004486907024867,0.0086122132742922,0.0189201228642223,0.0441464539375416,0.0052808421003396,-0.0046129662294828,-0.010814398363733,-0.0070883530901,-0.0699006287389777,-0.0112973761413215,0.0330418587170453,-0.0067121757589783,0.0008435548820547,0.0112871978057577,-0.019139405171719,-0.0258243957270813,-0.0125665447809525,-0.0110068443458805,-0.0041407844736931,-0.0058180755841964,-0.0122021757377893,0.0061751985741262,-0.0135500477523353,0.0001769047821469,0.0021385438389063,0.0326508048160704,0.0456503101157644,-0.0336358185798001,-0.0255839561934771,0.0067127191487511,0.0275887403601342,0.0713446729003529,-0.0156844152667538,0.0073256491892739,0.0052129869513726,-0.0207343153225808,0.0003586420449449,0.0030867629554526,-0.0070101432386863,0.0107535107144695,-0.0127695661580672,-0.0066732452686362,0.0229226204741953,0.0139814447058911,0.0058861054823915,-0.0030166165805324,-0.0030166165805324,0.0103246798133417,-0.0131044914306133,-0.0046000674250991,-0.0014832583237355,0.0093568789502036,0.0221073181935788,0.0022566402212648,-0.0215061603491928,-0.0169137284264088,0.0049254818531867,-0.004073726700889,-0.0311462316140117,-0.0046619808455335,-0.0448162436464565,0.1016123266560529,0.0162150536368183,-0.0102664988650525,-0.0578684543554374,0.0038344611275571,0.0035779683263801,0.0678451974897256,-0.018170100529446,0.2375752986498969,0.0312895802893719,-0.0121059570511281,-0.0189659847660314,0.0368139862720375,0.0112886406364803,0.0040447910916498,0.0207408952767216,0.0132603148644981,0.049468684023057,0.0177023619944287,-0.0304582060019197,-0.0328426084864992,-0.0105777409015108,0.0091422510451293,0.0035397173655762,0.0237792231515637,-0.1109634455156758,0.0742519326623523,-0.1822568976614232,-0.0129701689689814,,0.1031377486217216,,,0.00179010659169,-0.0634069865590529,-0.0395583594594606,0.159133211788819,0.0015086974454685,0.2752986932637533,,-0.0321629779575009,,,,0.8160273847008351,,,,-0.067585495833557,,,-0.0094624191984158,,,0.0134855319320077,0.0811261146016248,,-0.0191219397395331,,-0.0818988967136925,0.009535394697077,,0.0140493938731672,,,-0.0705791246560248,,0.0467196356675116,-0.0058132204413896,-0.0245878819374678,,0.0,0.0145507288866641,,,,,,,,,0.0515505951885588,-0.0528830442796343,,,,,,,,,,,,,,,0.0286406192859366,,,,,,,,,,,,,,,,,,,,,
2020-10-04,0.0113347181141166,0.0173281569663093,0.0613854270218199,0.0248807361459021,0.0114871211372168,0.0152527313029002,0.010734506193753,0.0182073431909756,-0.0273528613626496,0.0309361117864349,0.0150286838467987,0.0049980320188609,0.0099221221788462,0.0384957259343735,0.0165735566498479,0.025953953522198,0.0025596464799458,0.0249540604869535,-0.0012878657632217,0.0596130893136054,-0.0283188664504464,0.0018571790485719,-0.0053779049797251,0.0065973156541693,0.0034714635999254,-0.0198051866714298,0.0137564420070455,0.0003472841834314,0.0128021241466534,0.0047635076509284,0.0022111344815317,0.1394399620743637,-0.0018377398477408,0.0341815167110677,0.0237208431043281,0.1347338759659189,0.0286387190945508,0.021525939324828,-0.0135846450845114,0.003016310077171,0.0127325460319021,0.0140836220760773,0.0011138145288284,0.0111378257189729,0.0053496636150967,0.0171998750384384,-0.0475886322261592,-0.0103948901944357,-0.0102138795746923,0.0051114758206734,-0.0030256559038605,-0.0030256559038605,0.0189393221809888,-0.0010594727918369,0.0152671306602362,0.0167539979886194,0.0037300599065289,0.0559342253839842,-0.0047448966584666,0.0072201979043384,0.0021299424977703,-0.0051998323715791,0.0065746167188485,0.001090322785563,-0.0093897435573674,-0.0056054385176004,-0.0266380618959907,0.0196794112842431,-0.0019229578923619,-0.0296339307683442,-0.0175089147754598,0.0016323588639108,-0.0081705543210145,-0.0184642729221836,-0.1841256542792856,-0.0053321425176821,-0.0098776594844729,-0.0086863064810869,0.0,0.0084269244944224,-0.0182443821059106,-0.0113983486987503,-0.0292576830288363,0.015249527371442,0.0031620161844837,-0.0123667754915293,-0.0005997247123491,-0.0178311811865744,-0.0152710113006878,-0.0117328636511737,-0.0151703976247155,0.0127391541034677,-0.0015038724888173,-0.0260922808409259,0.0251992198028406,,0.0629547197218267,,,-0.0887968070575693,-0.1855656449625155,0.000974204210227,0.2579195096159425,-0.0328930842196238,-0.1861981018326223,-0.0090045273161387,-0.0057012354861913,,,,0.0747173873241003,,,,0.0213746410990721,,,-0.0399067666622238,,,-0.0048501096212752,0.0617430992524476,,-0.0140414003685768,,-0.0457715835932169,0.0071609327857124,,-0.0009970166931882,,,-0.0178495790170831,,0.0126793071447142,0.0020258453769246,-0.0129011340968991,,0.0178888385525328,-0.0229366546941611,,,,,,,,,-0.0433201368522349,-0.0121378812524775,,,,,,,,,,,,,,,-0.1115532116626998,,,,,,,,,,,,,,,,,,,,,
2020-10-05,0.0115322790247333,0.0039000963621249,0.0125617743376398,-0.0078819909516553,0.0029673683752603,0.0011679492765147,0.0229972155095313,0.067222006332127,0.0031058690598647,0.012336890184516,0.0016508190697207,-0.0104604658781251,0.0085535066043624,0.067389114468473,-0.0284694081660104,-0.0098867252709951,-0.0003061789383875,0.0063399425990803,0.0470426361345409,-0.0371851518048362,0.0500805421324399,-0.0012603671972469,-0.0255746370032274,0.0039128403245852,-0.0068996177127125,-0.0068437194725252,-0.0087669483536326,-0.0438412754090786,0.007467415633667,0.0099993552930033,-0.0749953271919831,-0.0063910959977435,0.0036482723328374,0.0412018202992117,-0.0225145188702002,-0.0228660255491698,-0.0354702725211431,0.0045400891515946,-0.0558433435217248,0.0119219979009883,0.0808245868738142,-0.0150402620821248,0.002529309259534,-0.0010953628994599,0.005331651903151,-0.0075357306971808,-0.0046352815429623,0.0009000539456109,-0.0012542785326961,-0.0146385789525297,0.0,0.0,-0.0306642644743429,-0.0036347561301655,0.0183607883960307,0.020103106457081,0.0106564314317466,0.0141042241146046,0.028504247675293,0.0,-0.0085470635018638,-0.0323463174177985,0.0096272562045148,0.0254631199446429,0.0,0.0041137245024148,-0.0605854959185942,-0.000272013899882,0.0145736925015556,0.0296725567881108,-0.09628057930759,-0.0023208411240213,-0.0131932790308822,0.0068477445455974,-0.0322556311691486,0.0034496673122732,-0.0073640777324495,0.0493756159540724,0.0,0.0716269665459043,0.000377739124054,0.0361605254721836,-0.0228274532915967,-0.0202814767639862,-0.0098983606894312,0.0547716668672565,0.0336812468945011,0.0035005961353609,-0.0033128568488652,0.02316055274849,0.0042598781351586,-0.0020659136421207,0.0633449243798561,-0.0889510642743313,-0.000290217523497,,0.0463769062882987,,,-0.101488826886742,-0.0325678054586984,-0.0221835919433119,,-0.0704906630296585,-0.1856494927715331,0.0102784275034375,-0.0667987029767361,,,,0.2921919897378868,,,,-0.0073250604633207,,,-0.0918199190761974,,,-0.0030463952416834,0.0610301434326322,,0.011387991376653,,-0.0799861379720487,-0.0070687787019598,,0.0396043701934971,,,-0.0691891446056087,,0.039664336311633,0.0111192873013099,-0.0259627440433168,,5.055689496547363e-05,0.0284177650782768,,,,,,,,,0.0105459322509887,-0.0198040139353298,,,,,,,,,,,,,,,-0.023626536203978,,,,,,,,,,,,,,,,,,,,,
2020-10-06,-0.0176596640622518,-0.0378325129363322,-0.0220704615261737,-0.0081798413375738,-0.0091266205100488,0.0628249983376888,-0.0918356206079473,-0.0568288828608114,-0.0331807050585466,-0.049770702689541,-0.0229934612413192,0.0259396331024144,-0.022017708095403,-0.0939286186821465,-0.0625312047482293,-0.0335144168152906,-0.0590092764581194,-0.0125824162352335,-0.0694578679917048,-0.0649643919077667,-0.1257554645093415,-0.0507433721080506,-0.117750160215782,-0.0725347531837549,-0.0139653689155562,-0.0790781639887982,-0.0003829245990698,-0.1386893350667642,-0.0189166705622418,-0.0037826006956286,-0.0593709284488557,-0.2199685295869224,-0.0702983234852103,-0.0420454967287608,-0.0868579034350776,-0.1331192752367855,-0.0852218993751039,-0.0431348084343803,-0.0844386182965452,-0.0819044113052527,-0.1087651027787837,-0.0869388350769177,-0.0577061233812109,-0.0928498545639594,-0.0643155392660207,-0.0509016497177361,-0.0296495893162489,-0.0413299245113432,-0.0333494545030002,-0.0390329955427377,-0.0528895039314471,-0.0528895039314471,-0.0659226254109719,-0.0569175652536607,-0.0785979424696106,-0.038473689537879,-0.0382026924490939,-0.1285555385133614,-0.0728839102246993,-0.0366340925537953,-0.028293534561949,-0.1821231705834389,-0.0202019870228474,-0.0635947383725429,-0.0190482015708012,-0.1838528330058419,-0.139274802993429,-0.0649859037232935,-0.1000711420897383,-0.0539093141945398,-0.0774569722811304,-0.0372616601515139,-0.0598455717213697,-0.1648445651228903,-0.1455777196984633,-0.0302438973569453,-0.1515815249424311,-0.1532712454147478,-0.0368139862720375,-0.2061888057374613,-0.1324958581642358,-0.0545798922523128,-0.0621411538606538,-0.0919596258352618,-0.0190168011225218,-0.1998368252749159,-0.1689671134524628,-0.1164316720561467,-0.0808818927121265,-0.146982670872725,-0.1173192766582191,-0.1326796184253658,-0.0725368712241824,-0.2253489018629334,-0.1051656188271241,,-0.0824132958302058,,,-0.2221277530484559,-0.2808676891253894,-0.297686521471897,,-0.1876339074768136,0.0813244558093683,-0.2272339298450777,-0.1993879050151417,,,,0.2288616347827172,,,,-0.1539192013603975,,,-0.2080923227843805,,,-0.1302627061208036,-0.0329416284491844,,-0.0194825728968884,,-0.1457911180683485,-0.1915863796055795,,-0.0426012819644616,,,-0.21778527121211,,-0.1189440333000406,-0.0696148785873704,-0.0155558876269531,,-0.0375132713349238,-0.0802133889491949,,,,,,,,,4.8577763850297e-05,-0.0733437288536382,,,,,,,,,,,,,,,-0.0674911088000664,,,,,,,,,,,,,,,,,,,,,
2020-10-07,0.0060698124506212,0.0029087691242225,0.0129506863280788,0.0145707640833596,0.014619574380619,-0.0176105110430036,0.0201367962238828,0.0306782348110312,-0.0040347334065932,0.0106320140524095,0.0253135568204764,-0.0130915247789741,0.0074507809532994,-0.0011626130909983,0.0105414338031209,-0.0003497419664778,0.0081977747087171,-0.0027623384589315,-0.0003892976999868,0.0015358372811678,-0.0324088515804013,0.020666061864747,0.103600623865051,0.0176741195752037,0.0018679958221888,0.0477452284760207,-0.0061468198333393,0.0764512184243437,0.0026120178725509,0.0107881273245262,0.0965620908212592,0.1857767758165397,0.0141149360397408,0.0054498640192386,0.0083194380728935,0.0351898321059977,0.0751806053033541,0.0153935257211726,-0.0473014237765164,0.0094734850362602,0.0529962959977851,0.0134380317926671,-0.0132416472021902,0.0746297407238551,0.0047705315120276,0.0033148646689945,-0.0266709177320395,0.004313756154945,0.0226331054009065,-0.0027370955016231,0.0283483873463361,0.0283483873463361,0.0036106544604543,-0.0070840499961064,0.0348045557348739,0.0539221853165191,-0.0156160039935951,0.0319262183022698,0.0158161874235778,-0.0150378823007396,0.0196727885440145,0.0667461873218456,0.0035267395372998,0.0142378041049477,0.0047962087503983,0.0813700859800423,0.0421246368923841,-0.0056272563837197,0.0604441665699463,0.0286001149620277,0.1323032407351093,-0.0018021949829832,0.036667486322881,0.0236211119490773,-0.0029940849119552,0.0108901381175696,0.0269544371225604,0.0209411237270378,0.0,0.0013517036548935,-0.0479988888184966,0.0567424853324792,-0.0006975795755337,0.0527022062835787,-0.0618504178057535,0.0517325727974022,-0.0054341321096865,-0.0529621100348387,-0.0072280674904814,0.0452553180338435,-0.0260134000575928,-0.1235253033434167,0.0036518962655672,-0.1017764149778335,0.0269580707403723,,-0.0306971756287414,,,0.0303461387543906,0.0233132883602769,0.0695438817948024,,-0.0121318408064153,0.0830171048904362,-0.0562094225856784,0.111890905834743,,,,-0.1103993248332514,,,,0.0439232126951125,,,0.1743827715781584,,,0.0625834128850843,-0.0769409551582219,,-0.0977707837141696,,-0.1042505344639549,0.0328726395304806,,-0.0212344106107977,,,0.1511065315625203,,-0.0101848071385501,0.0031063729916138,-0.02492141483193,,-0.0048833624377949,0.0028644000998236,,,,,,,,,-0.0436771933342049,-0.0129944963510775,,,,,,,,,,,,,,,-0.0280166174792162,,,,,,,,,,,,,,,,,,,,,
